Accession ID	Collection date	Submission date	Location
EPI_ISL_5934696	2020-11-30	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934700	2020-11-28	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934705	2020-11-29	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934706	2020-11-28	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934712	2020-11-28	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934714	2020-11-28	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934716	2020-11-30	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934717	2020-11-30	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934720	2020-11-30	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934738	2020-12-02	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934739	2020-12-01	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_5934741	2020-12-01	2021-11-05	North America / USA / California / Los Angeles County
EPI_ISL_3353660	2021-01-04	2021-08-12	North America / USA / California / Los Angeles County
EPI_ISL_3353646	2021-01-04	2021-08-12	North America / USA / California / Los Angeles County
EPI_ISL_8397259	2021-02-18	2022-01-05	North America / USA / California / Los Angeles County
EPI_ISL_1823715	2021-03-30	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823717	2021-03-27	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823716	2021-03-28	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823721	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823714	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823713	2021-03-27	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823725	2021-03-28	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823736	2021-03-28	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823728	2021-03-29	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823720	2021-03-29	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823737	2021-03-29	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823723	2021-03-24	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823739	2021-03-31	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823724	2021-03-28	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823738	2021-03-28	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823734	2021-03-26	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823735	2021-03-21	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823740	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823731	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823746	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823744	2021-03-27	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_1823742	2021-03-25	2021-05-01	North America / USA / California / Los Angeles County
EPI_ISL_12977964	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977027	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976967	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976839	2021-03-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976840	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976990	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976997	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976998	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976994	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976995	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976996	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976993	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976991	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976992	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977049	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976988	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976989	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977329	2021-03-24	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977060	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976856	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977066	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977065	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977051	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977055	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977056	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977052	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977057	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977058	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976999	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976682	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977082	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977080	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977081	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977075	2021-03-31	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977074	2021-03-31	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977095	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976681	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977099	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977097	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976680	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977098	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977096	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977093	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977094	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977091	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976683	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976685	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977202	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976686	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977090	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976684	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977092	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977207	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977206	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977205	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977203	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977204	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977200	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977101	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977100	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977208	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977127	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977102	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977210	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977215	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977212	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977214	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977213	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977211	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977209	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977129	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977128	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977126	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977125	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977143	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977144	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977142	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977141	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977251	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977140	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977145	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977267	2021-03-31	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977146	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976727	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977132	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977133	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977130	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977131	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977138	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977139	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977136	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977137	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977135	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977160	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976746	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977166	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977162	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977163	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977161	2021-02-05	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976747	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976741	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976745	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976777	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976776	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977085	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977083	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977195	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977198	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977197	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977194	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977193	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976613	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978054	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978056	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978177	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978178	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976625	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978145	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978143	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976624	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976616	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976622	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978173	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976614	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978170	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978169	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978174	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978175	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978176	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976615	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977894	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977893	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977911	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977916	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977913	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977907	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977817	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977908	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977909	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977818	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977816	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977815	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977935	2021-03-30	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978017	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978016	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977827	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977826	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977982	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977981	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977980	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978491	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978492	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978493	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978485	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978484	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978483	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978601	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_11973993	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11974001	2021-01-07	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973961	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973988	2021-01-07	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973925	2020-12-12	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973938	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973940	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973918	2020-12-12	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973929	2020-12-12	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973922	2020-12-12	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973937	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973932	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973919	2020-12-12	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973976	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973966	2021-01-07	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973951	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973967	2021-01-07	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973983	2021-01-07	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973982	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973942	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973950	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973947	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973949	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973943	2021-01-06	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973615	2020-12-29	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973612	2020-12-29	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_11973624	2020-12-29	2022-04-11	North America / USA / California / Los Angeles County
EPI_ISL_8613355	2021-02-06	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_12865008	2020-09-01	2022-05-23	North America / USA / California / Los Angeles County
EPI_ISL_8631613	2021-02-24	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8631670	2021-02-13	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8636156	2021-02-27	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8634283	2021-02-16	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8634608	2021-03-03	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8635069	2021-02-11	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8634749	2021-02-06	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8634847	2021-03-01	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_8634627	2021-03-01	2022-01-12	North America / USA / California / Los Angeles County
EPI_ISL_7673606	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673572	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673604	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673247	2020-11-13	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673545	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673281	2020-11-14	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673581	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673530	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673588	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673532	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673589	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673224	2020-11-13	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_12978871	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_3127693	2021-01-15	2021-07-29	North America / USA / California / Los Angeles County
EPI_ISL_12978877	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978996	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978991	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12979033	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978984	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978950	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978533	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978990	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978872	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12979036	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978988	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978986	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978735	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978983	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978416	2021-03-31	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978793	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978926	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978805	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978923	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978945	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12978816	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977396	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975198	2021-03-19	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975199	2021-03-19	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975354	2021-03-18	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975258	2021-03-24	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975288	2021-03-24	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975279	2021-03-18	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975277	2021-03-24	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975305	2021-03-18	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12977608	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975745	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975518	2020-12-19	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975541	2020-12-21	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976099	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976176	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976179	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976212	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975841	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975721	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975722	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975840	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975830	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975741	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975743	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975844	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975723	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976210	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976209	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976207	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976205	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976203	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976100	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976135	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976119	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976012	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976121	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976006	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976003	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976150	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976002	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976151	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976004	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976148	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976027	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976149	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976023	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976174	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976175	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976050	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976059	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976058	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976177	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976046	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976192	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976184	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976061	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976180	2021-02-01	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976097	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976060	2021-02-04	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12976098	2021-02-02	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975909	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975908	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975897	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975894	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
EPI_ISL_12975896	2021-02-03	2022-05-28	North America / USA / California / Los Angeles County
