Accession ID	Collection date	Submission date	Location
EPI_ISL_4679604	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679615	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679624	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4680625	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4680737	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4680904	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681048	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681139	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681242	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681346	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681409	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681673	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681738	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4681943	2021-08-08	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682203	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682234	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682297	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682303	2021-08-07	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682333	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682488	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682560	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682584	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682618	2021-08-06	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4682812	2021-08-06	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4677197	2021-07-31	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679287	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679293	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679300	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679353	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679362	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679397	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679409	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679419	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679465	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679480	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679487	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679498	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679530	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679547	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679560	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4679635	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4683157	2021-07-30	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4683180	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4683191	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4683314	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706041	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706052	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706061	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706071	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706074	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706079	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706083	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706089	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706095	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706108	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706125	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706130	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706136	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706145	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706151	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706163	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706164	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706172	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706173	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706180	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706184	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706185	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706188	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706189	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706198	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706203	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706210	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706213	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706221	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706233	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706239	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706249	2021-08-04	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706256	2021-08-07	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706262	2021-08-07	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706605	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706700	2021-08-04	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706704	2021-08-04	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706710	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706712	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706735	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706747	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706756	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706777	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706778	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706785	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706793	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706821	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706864	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706906	2021-08-07	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706919	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706936	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706946	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4706983	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707027	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707040	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707073	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707098	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707126	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707132	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707133	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707136	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707171	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_5015618	2021-08-09	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_5015619	2021-08-09	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_8504592	2021-05-09	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8508168	2021-04-17	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_7335294	2021-04-12	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335606	2021-05-03	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335811	2021-04-12	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335898	2021-04-30	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335909	2021-04-30	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335922	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335923	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335925	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335928	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335930	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335939	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_4680312	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707139	2021-08-02	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707152	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_4707196	2021-08-03	2021-10-01	North America / USA / California / Los Angeles County
EPI_ISL_5015620	2021-08-09	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_5015621	2021-08-09	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_5015622	2021-08-09	2021-10-09	North America / USA / California / Los Angeles County
EPI_ISL_7279399	2021-05-03	2021-12-07	North America / USA / California / Los Angeles County
EPI_ISL_7335593	2021-05-03	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335630	2021-04-28	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335879	2021-04-30	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335907	2021-04-30	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335920	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335921	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335924	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335926	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335927	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335929	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335931	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7335940	2021-08-05	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7336007	2021-08-10	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_7336006	2021-08-10	2021-12-08	North America / USA / California / Los Angeles County
EPI_ISL_4945828	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4945845	2021-07-31	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4945873	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4945898	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4945900	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4945936	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946001	2021-07-31	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946002	2021-07-31	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946003	2021-07-31	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946022	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946023	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946159	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946160	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946207	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946208	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4946209	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958484	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958557	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958558	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958559	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958560	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958561	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958570	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958571	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958572	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958573	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958581	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958582	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958584	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958585	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958586	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958587	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958588	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958596	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958597	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958598	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958599	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958600	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958601	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958602	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958603	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958604	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958605	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958607	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958608	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958609	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958610	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958611	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958612	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958613	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958614	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958615	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958616	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958617	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958618	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958619	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958620	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958621	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958622	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958623	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958624	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958625	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958626	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958627	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958628	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958629	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958630	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958632	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958633	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958634	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958635	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958636	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958732	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958739	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958742	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958744	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958745	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958750	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958753	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958754	2021-08-02	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958755	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958757	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958758	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958760	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958764	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958766	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958769	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958773	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958776	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958777	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958781	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958782	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958784	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958787	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958789	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958791	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958793	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958796	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958799	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958801	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958802	2021-08-02	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958805	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958809	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958814	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958820	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958822	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958825	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958826	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958832	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958835	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958837	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958844	2021-07-31	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958845	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958846	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958851	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958852	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958855	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958862	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958863	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958865	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958867	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958877	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958880	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958885	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958886	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958887	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958888	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958891	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958892	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958900	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958903	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958905	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958906	2021-08-02	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958907	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958917	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958923	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958926	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958934	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958936	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958937	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958941	2021-08-03	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958945	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958947	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4958950	2021-08-01	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959422	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959423	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959477	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959478	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959528	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959537	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959539	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959551	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959556	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959559	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959564	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959566	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959573	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959579	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959590	2021-08-06	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959596	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959603	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959606	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959625	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959645	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959651	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959656	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959682	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959690	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959703	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959705	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959707	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959708	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959712	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959713	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959715	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959716	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959724	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959729	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959730	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959732	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959733	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959736	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959741	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959746	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959754	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959772	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959776	2021-08-05	2021-10-07	North America / USA / California / Los Angeles County
EPI_ISL_4959779	2021-08-04	2021-10-07	North America / USA / California / Los Angeles County
