Accession ID	Collection date	Submission date	Location
EPI_ISL_2724716	2021-05-22	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724723	2021-05-26	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724726	2021-05-17	2021-06-29	North America / USA / Hawaii / Hawaii County
EPI_ISL_2724727	2021-05-19	2021-06-29	North America / USA / Hawaii / Maui County
EPI_ISL_2724728	2021-05-17	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724729	2021-05-19	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724730	2021-05-19	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724731	2021-05-19	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724732	2021-05-23	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724744	2021-05-20	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724531	2021-04-29	2021-06-29	North America / USA / Hawaii / Maui County
EPI_ISL_2724544	2021-04-22	2021-06-29	North America / USA / Hawaii / Maui County
EPI_ISL_2724579	2021-04-23	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724609	2021-04-23	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724640	2021-05-19	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724767	2021-05-25	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724802	2021-05-28	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724804	2021-05-28	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724808	2021-05-26	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724910	2021-05-28	2021-06-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_2724911	2021-06-04	2021-06-29	North America / USA / Hawaii / Maui County
EPI_ISL_10654917	2021-05-01	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654924	2021-05-08	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239568	2021-02-27	2022-02-23	North America / USA / Hawaii / Maui County
EPI_ISL_10239246	2021-04-30	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239235	2021-04-22	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239241	2021-04-25	2022-02-23	North America / USA / Hawaii / Maui County
EPI_ISL_10239245	2021-04-29	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239243	2021-04-26	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239250	2021-05-25	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239252	2021-05-16	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239254	2021-05-20	2022-02-23	North America / USA / Hawaii / Hawaii County
EPI_ISL_10239237	2021-04-24	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239234	2021-05-05	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239248	2021-05-18	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239244	2021-04-29	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239240	2021-04-22	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239247	2021-05-02	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239249	2021-05-18	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239233	2021-05-04	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239253	2021-05-20	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239255	2021-05-24	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239236	2021-04-24	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239238	2021-05-03	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239242	2021-04-25	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239239	2021-05-03	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239251	2021-05-25	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239570	2021-03-07	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239064	2021-07-09	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239572	2021-04-10	2022-02-23	North America / USA / Hawaii / Hawaii County
EPI_ISL_10654927	2021-05-23	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654914	2021-04-25	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654923	2021-05-19	2022-03-03	North America / USA / Hawaii / Hawaii County
EPI_ISL_2007835	2021-04-09	2021-05-11	North America / USA / Hawaii / Honolulu County
EPI_ISL_2007882	2021-04-12	2021-05-11	North America / USA / Hawaii / Honolulu County
EPI_ISL_2007927	2021-04-18	2021-05-11	North America / USA / Hawaii / Maui County
EPI_ISL_2007967	2021-04-11	2021-05-11	North America / USA / Hawaii / Hawaii County
EPI_ISL_2007987	2021-04-21	2021-05-11	North America / USA / Hawaii / Kauai County
EPI_ISL_2008009	2021-04-20	2021-05-11	North America / USA / Hawaii / Honolulu County
EPI_ISL_1541580	2021-02-01	2021-04-12	North America / USA / Hawaii / Honolulu County
EPI_ISL_832727	2020-11-10	2021-01-17	North America / USA / Hawaii / Hawaii County
EPI_ISL_2787711	2021-05-26	2021-07-02	North America / USA / Hawaii
EPI_ISL_2185006	2021-05-05	2021-05-20	North America / USA / Hawaii
EPI_ISL_2384099	2021-04-16	2021-06-03	North America / USA / Hawaii
EPI_ISL_3189775	2021-07-12	2021-08-02	North America / USA / Hawaii / Honolulu County
EPI_ISL_3322937	2021-07-13	2021-08-10	North America / USA / Hawaii
EPI_ISL_2008025	2021-04-22	2021-05-11	North America / USA / Hawaii / Kauai County
EPI_ISL_2007843	2021-04-13	2021-05-11	North America / USA / Hawaii / Maui County
EPI_ISL_2007845	2021-04-14	2021-05-11	North America / USA / Hawaii / Honolulu County
EPI_ISL_3326893	2021-07-12	2021-08-10	North America / USA / Hawaii
EPI_ISL_1678204	2021-02-26	2021-04-22	North America / USA / Hawaii
EPI_ISL_1678202	2021-03-18	2021-04-22	North America / USA / Hawaii
EPI_ISL_1678209	2021-03-24	2021-04-22	North America / USA / Hawaii
EPI_ISL_1678200	2021-03-15	2021-04-22	North America / USA / Hawaii
EPI_ISL_3327088	2021-07-11	2021-08-10	North America / USA / Hawaii
EPI_ISL_3327090	2021-07-11	2021-08-10	North America / USA / Hawaii
EPI_ISL_3326002	2021-07-10	2021-08-10	North America / USA / Hawaii
EPI_ISL_3326708	2021-07-10	2021-08-10	North America / USA / Hawaii
EPI_ISL_3326819	2021-07-11	2021-08-10	North America / USA / Hawaii
EPI_ISL_3328486	2021-06-26	2021-08-10	North America / USA / Hawaii
EPI_ISL_1937787	2021-04-05	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937789	2021-04-03	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937794	2021-03-26	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937791	2021-04-09	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937790	2021-04-04	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937793	2021-04-16	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937792	2021-04-16	2021-05-06	North America / USA / Hawaii
EPI_ISL_1937788	2021-04-06	2021-05-06	North America / USA / Hawaii
EPI_ISL_1668481	2021-04-03	2021-04-21	North America / USA / Hawaii
EPI_ISL_3033195	2021-06-21	2021-07-22	North America / USA / Hawaii / Hawaii County
EPI_ISL_3033201	2021-06-23	2021-07-22	North America / USA / Hawaii / Hawaii County
EPI_ISL_3033260	2021-06-30	2021-07-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_3033303	2021-06-27	2021-07-22	North America / USA / Hawaii / Hawaii County
EPI_ISL_5145011	2021-07-11	2021-10-14	North America / USA / Hawaii
EPI_ISL_1931106	2021-04-22	2021-05-06	North America / USA / Hawaii
EPI_ISL_2452110	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452113	2021-05-14	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452115	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452119	2021-05-11	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452120	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452122	2021-05-11	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452125	2021-05-19	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452130	2021-05-11	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452132	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452134	2021-05-10	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452135	2021-05-19	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452137	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452139	2021-05-12	2021-06-08	North America / USA / Hawaii
EPI_ISL_2452142	2021-05-19	2021-06-08	North America / USA / Hawaii
EPI_ISL_3189633	2021-07-06	2021-08-02	North America / USA / Hawaii / Hawaii County
EPI_ISL_3189715	2021-07-10	2021-08-02	North America / USA / Hawaii / Hawaii County
EPI_ISL_3353956	2021-01-30	2021-08-12	North America / USA / Hawaii
EPI_ISL_3353980	2021-02-01	2021-08-12	North America / USA / Hawaii
EPI_ISL_3353995	2021-01-28	2021-08-12	North America / USA / Hawaii
EPI_ISL_3354119	2021-02-01	2021-08-12	North America / USA / Hawaii
EPI_ISL_1925039	2021-04-17	2021-05-06	North America / USA / Hawaii
EPI_ISL_3354819	2021-04-07	2021-08-12	North America / USA / Hawaii
EPI_ISL_3354820	2021-04-06	2021-08-12	North America / USA / Hawaii
EPI_ISL_3355141	2021-06-05	2021-08-12	North America / USA / Hawaii
EPI_ISL_3355158	2021-06-09	2021-08-12	North America / USA / Hawaii
EPI_ISL_3355183	2021-06-04	2021-08-12	North America / USA / Hawaii
EPI_ISL_3355188	2021-06-03	2021-08-12	North America / USA / Hawaii
EPI_ISL_3355196	2021-06-04	2021-08-12	North America / USA / Hawaii
EPI_ISL_1924926	2021-04-18	2021-05-06	North America / USA / Hawaii
EPI_ISL_3307801	2021-06-13	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3307816	2021-07-06	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3307931	2021-06-26	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3307935	2021-07-09	2021-08-09	North America / USA / Hawaii / Hawaii County
EPI_ISL_3307949	2021-06-29	2021-08-09	North America / USA / Hawaii / Kauai County
EPI_ISL_3307962	2021-06-24	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3067477	2020-12-13	2021-07-24	North America / USA / Hawaii
EPI_ISL_1318495	2021-02-22	2021-03-23	North America / USA / Hawaii
EPI_ISL_1318492	2021-02-12	2021-03-23	North America / USA / Hawaii
EPI_ISL_1318493	2021-02-08	2021-03-23	North America / USA / Hawaii
EPI_ISL_3932643	2021-07-07	2021-09-03	North America / USA / Hawaii / Honolulu County HI
EPI_ISL_3932670	2021-07-11	2021-09-03	North America / USA / Hawaii / Hawaii County HI
EPI_ISL_3932738	2021-07-09	2021-09-03	North America / USA / Hawaii / Hawaii County HI
EPI_ISL_3932978	2021-07-07	2021-09-03	North America / USA / Hawaii / Kauai County HI
EPI_ISL_3932991	2021-07-07	2021-09-03	North America / USA / Hawaii / Kauai County HI
EPI_ISL_3933015	2021-07-07	2021-09-03	North America / USA / Hawaii / Honolulu County HI
EPI_ISL_3307956	2021-07-05	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3307951	2021-06-23	2021-08-09	North America / USA / Hawaii / Hawaii County
EPI_ISL_3307799	2021-06-14	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3307805	2021-07-02	2021-08-09	North America / USA / Hawaii / Honolulu County
EPI_ISL_3308411	2021-07-06	2021-08-10	North America / USA / Hawaii
EPI_ISL_3308781	2021-07-13	2021-08-10	North America / USA / Hawaii
EPI_ISL_2482234	2021-05-28	2021-06-10	North America / USA / Hawaii
EPI_ISL_2647054	2021-05-18	2021-06-22	North America / USA / Hawaii
EPI_ISL_2652384	2021-06-03	2021-06-23	North America / USA / Hawaii
EPI_ISL_10239571	2021-03-24	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654918	2021-05-08	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239567	2021-02-24	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654926	2021-05-22	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239065	2021-07-09	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239063	2021-06-25	2022-02-23	North America / USA / Hawaii / Honolulu County
EPI_ISL_10239569	2021-03-01	2022-02-23	North America / USA / Hawaii / Kauai County
EPI_ISL_8979996	2021-06-26	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979986	2021-06-23	2022-01-22	North America / USA / Hawaii / Hawaii County
EPI_ISL_8980001	2021-06-28	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8980002	2021-07-11	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979990	2021-06-25	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979985	2021-06-30	2022-01-22	North America / USA / Hawaii / Kauai County
EPI_ISL_8979997	2021-06-27	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979998	2021-06-27	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979995	2021-06-26	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979991	2021-06-25	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979992	2021-06-25	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979999	2021-06-28	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_9265138	2021-06-29	2022-01-29	North America / USA / Hawaii / Kauai County
EPI_ISL_8979987	2021-06-24	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979984	2021-06-30	2022-01-22	North America / USA / Hawaii / Kauai County
EPI_ISL_8979982	2021-06-29	2022-01-22	North America / USA / Hawaii / Kauai County
EPI_ISL_8979983	2021-06-29	2022-01-22	North America / USA / Hawaii / Kauai County
EPI_ISL_8979980	2021-05-28	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979988	2021-06-24	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_8979989	2021-06-24	2022-01-22	North America / USA / Hawaii / Honolulu County
EPI_ISL_9265141	2021-07-03	2022-01-29	North America / USA / Hawaii / Hawaii County
EPI_ISL_9265137	2021-05-28	2022-01-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_9265139	2021-06-28	2022-01-29	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654916	2021-04-30	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654915	2021-04-29	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654912	2021-04-30	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654913	2021-04-23	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654925	2021-05-19	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_10654920	2021-05-10	2022-03-03	North America / USA / Hawaii / Honolulu County
EPI_ISL_1114585	2021-02-14	2021-03-02	North America / USA / Hawaii
EPI_ISL_2488823	2021-05-26	2021-06-11	North America / USA / Hawaii
EPI_ISL_1318489	2021-02-24	2021-03-23	North America / USA / Hawaii
EPI_ISL_1318496	2021-02-25	2021-03-23	North America / USA / Hawaii
EPI_ISL_1318498	2021-02-22	2021-03-23	North America / USA / Hawaii
EPI_ISL_1292440	2021-01-23	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292449	2021-01-25	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292457	2021-01-18	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292472	2021-01-15	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292482	2021-01-14	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292500	2021-01-30	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292543	2021-02-09	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292579	2021-02-06	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_4158957	2021-07-13	2021-09-13	North America / USA / Hawaii
EPI_ISL_1292628	2021-02-12	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292642	2021-02-19	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292648	2021-02-09	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292655	2021-02-08	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292659	2021-02-19	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292674	2021-02-12	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292676	2021-02-15	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292686	2021-02-19	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292698	2021-02-22	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292714	2021-02-20	2021-03-19	North America / USA / Hawaii / Hawaii County
EPI_ISL_1292720	2021-02-25	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292722	2021-02-17	2021-03-19	North America / USA / Hawaii / Hawaii County
EPI_ISL_1292724	2021-02-15	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292739	2021-02-26	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292773	2021-02-26	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292780	2021-03-02	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292791	2021-02-23	2021-03-19	North America / USA / Hawaii / Hawaii County
EPI_ISL_3353941	2021-02-02	2021-08-12	North America / USA / Hawaii
EPI_ISL_1090680	2021-02-06	2021-02-26	North America / USA / Hawaii
EPI_ISL_1090686	2021-02-06	2021-02-26	North America / USA / Hawaii
EPI_ISL_1090685	2021-02-06	2021-02-26	North America / USA / Hawaii
EPI_ISL_1090420	2021-02-10	2021-02-26	North America / USA / Hawaii
EPI_ISL_1292637	2021-02-10	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292640	2021-02-14	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292643	2021-02-19	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292767	2021-02-19	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292532	2021-02-02	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1292562	2021-02-05	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292573	2021-02-04	2021-03-19	North America / USA / Hawaii / Hawaii County
EPI_ISL_1292696	2021-02-22	2021-03-19	North America / USA / Hawaii / Maui County
EPI_ISL_1771562	2021-04-05	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292551	2021-02-06	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771553	2021-04-09	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1292671	2021-02-21	2021-03-19	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771427	2021-04-05	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771519	2021-04-08	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771632	2021-04-14	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771511	2021-04-06	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771507	2021-04-11	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771571	2021-04-06	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1771448	2021-04-08	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771566	2021-04-05	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771593	2021-04-14	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771474	2021-04-07	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771410	2021-04-06	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771392	2021-04-08	2021-04-28	North America / USA / Hawaii
EPI_ISL_1771335	2021-04-06	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771357	2021-04-05	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771353	2021-04-07	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771344	2021-04-06	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771340	2021-04-06	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771284	2021-04-03	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771191	2021-04-05	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771077	2021-04-01	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771277	2021-04-02	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1771158	2021-04-04	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771226	2021-04-04	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771145	2021-04-02	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771219	2021-04-06	2021-04-28	North America / USA / Hawaii
EPI_ISL_1771207	2021-04-02	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771320	2021-04-05	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1771119	2021-04-05	2021-04-28	North America / USA / Hawaii
EPI_ISL_1771115	2021-04-02	2021-04-28	North America / USA / Hawaii
EPI_ISL_1771108	2021-04-05	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771095	2021-04-03	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771081	2021-04-01	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771086	2021-04-01	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771312	2021-04-12	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770882	2021-03-31	2021-04-28	North America / USA / Hawaii / Kauai County
EPI_ISL_1770870	2021-03-26	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770898	2021-03-20	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770894	2021-03-27	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770846	2021-03-23	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770949	2021-03-25	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771009	2021-03-25	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770957	2021-03-26	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770953	2021-03-26	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771005	2021-03-28	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770862	2021-03-26	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770983	2021-03-29	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1771032	2021-03-10	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770859	2021-02-25	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770851	2021-03-25	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1771023	2021-03-28	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770941	2021-03-26	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770905	2021-03-06	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770914	2021-03-25	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770910	2021-03-25	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770929	2021-03-26	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770735	2021-03-24	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_3326072	2021-07-09	2021-08-10	North America / USA / Hawaii
EPI_ISL_1770807	2021-03-23	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770629	2021-03-19	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770509	2021-03-26	2021-04-28	North America / USA / Hawaii
EPI_ISL_1770669	2021-03-23	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770548	2021-03-20	2021-04-28	North America / USA / Hawaii / Hawaii County
EPI_ISL_1770666	2021-03-23	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770539	2021-03-19	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770534	2021-03-19	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770651	2021-03-22	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770717	2021-03-22	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770603	2021-03-16	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770726	2021-03-24	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770710	2021-03-17	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770503	2021-03-26	2021-04-28	North America / USA / Hawaii
EPI_ISL_1770620	2021-03-18	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770615	2021-03-23	2021-04-28	North America / USA / Hawaii / Maui County
EPI_ISL_1770598	2021-03-30	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770594	2021-03-27	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770577	2021-03-20	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770764	2021-03-22	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770752	2021-03-25	2021-04-28	North America / USA / Hawaii
EPI_ISL_1770786	2021-03-25	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770777	2021-03-25	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_1770838	2021-04-05	2021-04-28	North America / USA / Hawaii / Honolulu County
EPI_ISL_4187720	2021-07-10	2021-09-14	North America / USA / Hawaii
EPI_ISL_4187872	2021-07-10	2021-09-14	North America / USA / Hawaii
EPI_ISL_1253049	2021-02-21	2021-03-15	North America / USA / Hawaii
EPI_ISL_3353968	2021-02-02	2021-08-12	North America / USA / Hawaii
EPI_ISL_1834422	2021-04-08	2021-05-03	North America / USA / Hawaii
EPI_ISL_1272638	2021-02-05	2021-03-17	North America / USA / Hawaii
EPI_ISL_3932932	2021-07-09	2021-09-03	North America / USA / Hawaii / Honolulu County HI
EPI_ISL_3932891	2021-07-01	2021-09-03	North America / USA / Hawaii / Honolulu County HI
EPI_ISL_2159835	2021-04-30	2021-05-19	North America / USA / Hawaii
EPI_ISL_1038688	2021-02-01	2021-02-19	North America / USA / Hawaii
EPI_ISL_1515820	2021-03-05	2021-04-09	North America / USA / Hawaii / Hawaii County
EPI_ISL_1515922	2021-03-16	2021-04-09	North America / USA / Hawaii / Honolulu County
